source_url,release_date,page,row,bank,representative,item,currency,amount,company
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,1,املصرف االسالمي الليبي - مصراته,عصام بشير محمد الكالوش,مواد خام,EUR,151444.7,مصنع العصامي لصناعة الطالء
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,2,مصرف شمال افريقيا - الفرع الرئيس ي,ايور شعبان صالح ابو السعود,خشب بناء,EUR,104379.28,شركة ارجا ن العاملية الستيراد مواد البناء
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,3,مصرف السراي - الفرع الرئيس ي,هشام حسني ابراهيم حسني بي,خدمي,EUR,65277,شركة عابرة الصحراء لالتصاالت واملعلوماتية
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,4,مصرف السراي - الفرع الرئيس ي,هشام حسني ابراهيم حسني بي,خدمي,USD,105585,شركة عابرة الصحراء لالتصاالت واملعلوماتية
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,5,مصرف الصحاري - جنزور,رياض مصطفى عبدالصمد الصويعي,مكرونة,USD,825000,شركة سنبلة الهيرة الستيراد املواد الغذائية
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,6,مصرف الصحاري - تاجوراء,محمود ميالد مفتاح بن مجيد,بالط,EUR,162395.52,شركة املتميزون الستيراد مواد البناء وامل واد الصحية وملحقاتها
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,7,مصرف السراي - الفرع الرئيس ي,نجاة ابراهيم حسني حسني بي,احذيه وحقائب,EUR,37380.03,شركة اتحاد االزياء الستيراد املالبس واملصنوعات والخردوات الجلدية
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,8,مصرف الجمهورية - الصيرفه االسالميه فشلوم,امحمد عبد النبي عبدهللا الجويلي,كيك,USD,167200,شركة الوسيط الستيراد وتوزيع املواد الغذائية واملواش ى واللحوم سوق
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,9,مصرف الخليج الليبي االول,محمد عبد الوكيل عبد ا لكريم الرعيض,تونة,USD,260800,شركة الغذائية إلستيراد املواد الغذائية والفواكة الطازجة واملواش ي واللحوم
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,10,مصرف الخليج الليبي االول,سامي عبد السالم صالح الترهوني,مواد خام,USD,358800,شركة سايبس ليبيا لصناعة الطالء املشتركة
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,11,املصرف العربي - قرقارش التجاري,عبدالرزاق بشير محمد النفاتي,افران,USD,421933,شركة النسيم الستيراد املواد الكهربائية املساهمة
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,12,املصرف العربي - قرقارش التجاري,عبدالرزاق بشير محمد النفاتي,مكيفات,USD,1262988,شركة النسيم الستيراد املواد الكهربائية املساهمة
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,13,مصر ف النوران ـ فرع برج طرابلس االسالمي,عبدهللا محمد العياش خضورة,مواد خام,USD,72090,مصنع الغزالة لصناعة الطالء و املعاجين
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,14,مصرف املتحد - الفرع الرئيس ي,محمد عياد املبروك غرسة,زيت وخل زيتون,EUR,19221.760000000002,شركة منافع الستيراد املواد الغذائية
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,15,مصرف املتحد لتجارة واالستثمار ـ فرع طرابلس,عبد الرحمن انبية مسعود مليطا ن,مستلزمات زراعية,EUR,79800,شركة الواحات الستيراد املستلزمات الزراعية
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,16,مصرف املتحد لتجارة واالستثمار ـ فرع طرابلس,عبد الرحمن انبية مسعود مليطان,أسمدة,EUR,106031.68000000001,شركة الواحات الستيراد املستلزمات الزراعية
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,17,مصرف املتحد لتجارة واالستثمار ـ فرع طرابلس,محمد ابراهيم محمد احميدة,نضائد,USD,769961.71,شركة التبادل الستيراد وسائل النقل وتجهيز الورش
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,18,مصرف الخليج االول الليبي,خليل محمد الصديق الرايس,اطارات,USD,986979,شركة املسار الجديد الستيراد وسائل النقل وملحقاتها
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,19,مصرف الخليج الليبي االول,الصادق مفتاح شعبان حميد,الواح عازلة,USD,65004,شركة األيقونة الجديدة لصناعة الهناقر والبيوت املتنقلة
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,1,20,مصرف الخليج الليبي االول,عبدهللا سالم مسعود الخناق,مصاعد,EUR,23050,شركة أكاكوس ليبيا للخدمات الكهروميكانيكية
https://cbl.gov.ly/wp-content/uploads/2021/03/4MARCH-10MARCH2021.pdf,2021-03-11,2,1,مصرف الخليج الليبي االول,امينة محمد خليفة ا لزوبية,مواد خام,EUR,28700,شركة دانة البحر للخبيز ومشتقاته
